id	baseMean	symbol	entrezgene	description	xloc	type	group1_vs_group2_log2FoldChange	group1_vs_group2_pvalue	group1_vs_group2_padj	group1_vs_group3_log2FoldChange	group1_vs_group3_pvalue	group1_vs_group3_padj	group1_vs_group4_log2FoldChange	group1_vs_group4_pvalue	group1_vs_group4_padj	group2_vs_group3_log2FoldChange	group2_vs_group3_pvalue	group2_vs_group3_padj	group2_vs_group4_log2FoldChange	group2_vs_group4_pvalue	group2_vs_group4_padj	group3_vs_group4_log2FoldChange	group3_vs_group4_pvalue	group3_vs_group4_padj
ENSMUST00000142997	1401.43017746231	-0.245137415177487	0.117402893975175	-2.08800146978763	0.0367977021007882	0.262413154053076	Mbd3	17192	methyl-CpG binding domain protein 3	XLOC_003738
ENSMUST00000058997	766.378864126724	-0.464857987543773	0.222556477594121	-2.08871919869051	0.0367330076000331	0.262413154053076	Zbtb7c	207259	zinc finger and BTB domain containing 7C	XLOC_015640
ENSMUST00000062684	2096.44239024193	0.237540750994866	0.113743698596675	2.08838602863763	0.0367630267551506	0.262413154053076	Tmem64	100201	transmembrane protein 64	XLOC_022322
ENSMUST00000165770	1456.46689179011	-0.320453020687607	0.153443487946092	-2.08841069097822	0.0367608039228345	0.262413154053076	Zfp423	94187	zinc finger protein 423	XLOC_033665
ENSMUST00000185797	4420.14980471692	-0.228241961455229	0.109345152877057	-2.08735326120815	0.0368562135730131	0.262496500079928	Dnpep	13437	aspartyl aminopeptidase	XLOC_001764
ENSMUST00000099502	7672.1565199081	0.211378933411636	0.101289688217808	2.08687515117133	0.0368994216192345	0.262496500079928	Brwd1	93871	bromodomain and WD repeat domain containing 1	XLOC_013623
ENSMUST00000025197	3133.27556957995	-0.297008848357777	0.142272156121251	-2.08761050970966	0.0368329831932365	0.262496500079928	Tap2	21355	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	XLOC_014011
ENSMUST00000118681	94.7793586055369	-0.588656716794153	0.282075700887937	-2.0868749592437	0.0368994389728916	0.262496500079928	NA	NA	NA	XLOC_025267
ENSMUST00000177565	125.450024274659	0.44745851588151	0.214417619769413	2.08685515846465	0.0369012293513802	0.262496500079928	Gm2192	100039374	predicted gene 2192	XLOC_035963
ENSMUST00000097443	967.01223905715	0.296484349561097	0.142273352281494	2.08390640135117	0.0371686819649494	0.26348488966035	Gpatch2	67769	G patch domain containing 2	XLOC_001248
ENSMUST00000100012	2171.73903997194	0.319154140231223	0.153119113090353	2.08435206937815	0.0371281542653563	0.26348488966035	Akap7	432442	A kinase (PRKA) anchor protein 7	XLOC_003441
ENSMUST00000005532	5850.22847861248	0.211711593659031	0.10158784727563	2.08402480549285	0.0371579109789947	0.26348488966035	Nid1	18073	nidogen 1	XLOC_008312
ENSMUST00000125346	12885.2412126092	-0.277820117271011	0.133274052653945	-2.08457769339685	0.0371076510501455	0.26348488966035	Pkn3	263803	protein kinase N3	XLOC_017417
ENSMUST00000048421	751.793994727941	-0.298925855587083	0.143388500357078	-2.08472684240837	0.0370941026699831	0.26348488966035	BC037034	231807	cDNA sequence BC037034	XLOC_026869
ENSMUST00000072018	911.724147889836	0.282590110980324	0.135572764978151	2.08441651998369	0.0371222964376933	0.26348488966035	Alms1	236266	Alstrom syndrome 1	XLOC_027563
ENSMUST00000085365	713.360868272305	-0.379428826925361	0.182076283984146	-2.0839003225615	0.0371692350119142	0.26348488966035	NA	NA	NA	XLOC_032214
ENSMUST00000015605	1258.57481474081	-0.260202480976343	0.124876609726684	-2.08367669130229	0.037189585805637	0.263498448561407	Atf6b	12915	activating transcription factor 6 beta	XLOC_014028
ENSMUST00000140490	1296.29211612292	-0.241042958336054	0.115717474897282	-2.08302988420737	0.0372484996635525	0.263742634733055	Steap3	68428	STEAP family member 3	XLOC_002026
ENSMUST00000045441	3473.13453546387	0.197844195160733	0.0949852808592662	2.08289319535589	0.0372609600116184	0.263742634733055	Pygb	110078	brain glycogen phosphorylase	XLOC_018460
ENSMUST00000019631	4810.4004577713	-0.259605019677756	0.124650183818512	-2.08266856674464	0.0372814445213345	0.263756991908114	Trip10	106628	thyroid hormone receptor interactor 10	XLOC_014307
ENSMUST00000053024	280.804526122324	-0.405394355364249	0.194746909721672	-2.08164717963243	0.0373747085962212	0.264205793249402	Pgp	67078	phosphoglycolate phosphatase	XLOC_013832
ENSMUST00000073600	1066.74941528737	0.501922551340987	0.241145571507596	2.08140895228995	0.0373964899560169	0.264205793249402	Errfi1	74155	ERBB receptor feedback inhibitor 1	XLOC_023585
ENSMUST00000142458	1281.88316808282	0.40897084237373	0.196491478842064	2.08136680930807	0.0374003442546735	0.264205793249402	NA	NA	NA	XLOC_024266
ENSMUST00000063888	1011.00936033244	-0.37242884253732	0.178973476230613	-2.08091640382194	0.0374415584086114	0.264366260482938	Pld4	104759	phospholipase D family, member 4	XLOC_007541
ENSMUST00000165792	409.985916923212	-0.465482292833178	0.223773988790563	-2.0801447717359	0.037512256093764	0.264603974252705	Arhgap22	239027	Rho GTPase activating protein 22	XLOC_009925
ENSMUST00000015719	6961.91423284106	-0.232944001097112	0.111984083642824	-2.08015276385252	0.0375115232664319	0.264603974252705	Atp6v0e	11974	ATPase, H+ transporting, lysosomal V0 subunit E	XLOC_013890
ENSMUST00000019708	149.997485180058	-0.469226092655603	0.225890313070219	-2.07722981246097	0.0377803535405306	0.265582724091755	Arid3a	13496	AT rich interactive domain 3A (BRIGHT-like)	XLOC_002961
ENSMUST00000002518	8557.63535681345	-0.181994745403725	0.0875993842203292	-2.07758019104305	0.0377480422368989	0.265582724091755	Aes	14797	amino-terminal enhancer of split	XLOC_003022
ENSMUST00000165341	428.872713740503	0.36952194570868	0.177873024079504	2.0774479301792	0.0377602363405478	0.265582724091755	Otogl	628870	otogelin-like	XLOC_003906
ENSMUST00000018246	3788.68872273228	-0.280644879726457	0.135066762259476	-2.07782340400898	0.0377256273857175	0.265582724091755	Hist1h2bc	68024	histone cluster 1, H2bc	XLOC_008431
ENSMUST00000071792	712.420971691265	-0.338533098460171	0.162936333641199	-2.07770170651841	0.0377368417828535	0.265582724091755	1110038F14Rik	117171	RIKEN cDNA 1110038F14 gene	XLOC_011650
ENSMUST00000090031	6102.9332095548	-0.415783233299781	0.200157871900999	-2.07727644858971	0.0377760514808695	0.265582724091755	Gng5	14707	guanine nucleotide binding protein (G protein), gamma 5	XLOC_021342
ENSMUST00000090678	4655.13745264055	-0.222640309648071	0.107181773427602	-2.07722173769086	0.0377810984590679	0.265582724091755	Rap1a	109905	RAS-related protein-1a	XLOC_021986
ENSMUST00000044858	1521.83674363631	-0.258109962995344	0.124284177626104	-2.0767725057637	0.0378225609609356	0.265743470350409	Rxrb	20182	retinoid X receptor beta	XLOC_014002
ENSMUST00000038172	1632.9970606959	0.213655698102234	0.102930335894567	2.07573108787953	0.0379188290071613	0.266027484212735	Mtmr12	268783	myotubularin related protein 12	XLOC_011419
ENSMUST00000039775	202.59235960256	0.43235635105032	0.208264032484377	2.07600105449199	0.0378938534663495	0.266027484212735	Lgi4	243914	leucine-rich repeat LGI family, member 4	XLOC_029463
ENSMUST00000172856	1473.67574211136	-0.234662835774406	0.113049169521344	-2.07575904155671	0.0379162422665958	0.266027484212735	Znrf1	170737	zinc and ring finger 1	XLOC_033100
ENSMUST00000033739	2252.62390160074	0.349950327619245	0.168611995200655	2.07547705726861	0.0379423430379637	0.266061837269647	Car5b	56078	carbonic anhydrase 5b, mitochondrial	XLOC_038695
ENSMUST00000067386	415.739524159463	-0.406330238341486	0.195801042405712	-2.0752199955072	0.0379661502670166	0.266098211606638	2310022A10Rik	66367	RIKEN cDNA 2310022A10 gene	XLOC_029374
ENSMUST00000041618	608.461273130096	-0.245178394901393	0.118181347925406	-2.07459467340096	0.0380241161935801	0.266373845354144	Taf4a	228980	TAF4A RNA polymerase II, TATA box binding protein (TBP)-associated factor	XLOC_020534
ENSMUST00000031092	3757.41256314146	0.160318028456959	0.0773509019740391	2.07260709785603	0.0382088599436086	0.267536902231313	Rfc1	19687	replication factor C (activator 1) 1	XLOC_026325
ENSMUST00000110221	6089.78006255045	0.39586474375044	0.191022348322751	2.07234780237121	0.0382330174594203	0.267574952258852	Col14a1	12818	collagen, type XIV, alpha 1	XLOC_011535
ENSMUST00000131780	3628.18316182927	-0.301267625439875	0.145425166594415	-2.0716333527064	0.0382996470503714	0.267910061672471	Pqlc1	66943	PQ loop repeat containing 1	XLOC_015658
ENSMUST00000144896	93.5877703839305	-0.673861054407397	0.325421266965475	-2.07073453032462	0.0383836114369918	0.268234812247457	NA	NA	NA	XLOC_007580
ENSMUST00000126610	47861.7119375674	-0.280549776989362	0.13547108123773	-2.07092004010098	0.0383662690535923	0.268234812247457	Rpl12	269261	ribosomal protein L12	XLOC_017479
ENSMUST00000107894	899.890215066757	0.335087731834859	0.161862097270149	2.07020505409364	0.0384331461838478	0.268318559899057	Dgke	56077	diacylglycerol kinase, epsilon	XLOC_006407
ENSMUST00000022287	117.333210806349	0.574814661123389	0.277639421553613	2.07036399192465	0.0384182711716189	0.268318559899057	Fst	14313	follistatin	XLOC_009674
ENSMUST00000089559	4115.34879908391	-0.193345646818745	0.0934229515119648	-2.06957330816061	0.0384923197781106	0.268600459936024	Ddrgk1	77006	DDRGK domain containing 1	XLOC_020044
ENSMUST00000034478	300.17548845686	-0.487280934071333	0.235534137249682	-2.06883358718734	0.0385617054452066	0.268822113423145	St14	19143	suppression of tumorigenicity 14 (colon carcinoma)	XLOC_035039
ENSMUST00000077569	176.967180946576	0.433444717666908	0.209506836719144	2.06888101817873	0.038557253241359	0.268822113423145	Smarca1	93761	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1	XLOC_037817
ENSMUST00000116567	1474.71699651519	-0.283230450508745	0.137000290793891	-2.06737116299154	0.0386991933527752	0.269517627779976	Brms1	107392	breast cancer metastasis-suppressor 1	XLOC_016096
ENSMUST00000042399	2173.32939616439	0.24762295756437	0.119776173694297	2.06738076469512	0.0386982893044852	0.269517627779976	Rsf1	233532	remodeling and spacing factor 1	XLOC_029970
ENSMUST00000053744	300.473802717494	-0.363485678465235	0.175860759406293	-2.06689473929469	0.0387440735626341	0.269698760488847	2410016O06Rik	71952	RIKEN cDNA 2410016O06 gene	XLOC_007267
ENSMUST00000136114	266.88702033564	0.418303089478033	0.202414213796929	2.06656974147919	0.0387747144726835	0.269780644853515	Plxna3	18846	plexin A3	XLOC_036728
ENSMUST00000030662	216.124271340429	-0.420015320849726	0.203298770139964	-2.06600030369372	0.0388284509111215	0.269921905033749	Gpatch3	242691	G patch domain containing 3	XLOC_023307
ENSMUST00000084621	349.667243099773	-0.352261444347226	0.170507856759151	-2.06595432634408	0.0388327924392546	0.269921905033749	Tbc1d2	381605	TBC1 domain family, member 2	XLOC_023974
ENSMUST00000034846	336.219752762771	-0.37341516215654	0.180807647619897	-2.06526199014299	0.0388982179240461	0.270245227201041	1700017B05Rik	74211	RIKEN cDNA 1700017B05 gene	XLOC_035269
ENSMUST00000109381	2428.88912216078	-0.245578779408348	0.118937174972494	-2.06477730335483	0.0389440763288731	0.270432358997049	Brd1	223770	bromodomain containing 1	XLOC_012366
ENSMUST00000170441	37.8178110559895	0.527380599636496	0.255517430300429	2.06397113111391	0.0390204536416873	0.270699661647259	NA	NA	NA	XLOC_002164
ENSMUST00000168269	131.472618997861	0.525665042851497	0.254665120604869	2.06414228066632	0.0390042281858238	0.270699661647259	Il7	16196	interleukin 7	XLOC_021399
ENSMUST00000055389	846.054237314604	0.311376971673736	0.150931052464098	2.06304114753194	0.0391087189285843	0.270976050536064	Xxylt1	268880	xyloside xylosyltransferase 1	XLOC_013299
ENSMUST00000177700	2242.42153197891	0.204104748832619	0.0989381903301688	2.06295211334973	0.0391171781020153	0.270976050536064	NA	NA	NA	XLOC_018779
ENSMUST00000037337	1647.53134863173	0.2252045002874	0.109162019319451	2.06302981285425	0.0391097957545573	0.270976050536064	Tbc1d19	67249	TBC1 domain family, member 19	XLOC_025309
ENSMUST00000112533	1712.45071509633	0.347506607197768	0.168483006814693	2.06256176078325	0.0391542839997168	0.271101682480598	Ly75	17076	lymphocyte antigen 75	XLOC_019315
ENSMUST00000182265	145.380531012004	0.395992079531767	0.192029368946075	2.06214331539551	0.0391940935189964	0.271245903380135	NA	NA	NA	XLOC_029949
ENSMUST00000056117	79.055447463104	0.697766196304626	0.338408100211539	2.06190748941427	0.039216544368207	0.271269910728968	Itga2	16398	integrin alpha 2	XLOC_009675
ENSMUST00000130711	2859.82912431573	-0.317684550582595	0.154121839739193	-2.06125589416908	0.0392786336109044	0.271436631012299	Psen2	19165	presenilin 2	XLOC_002451
ENSMUST00000060642	3222.52947229117	0.296342394852928	0.14376748971799	2.06126152327083	0.0392780968675387	0.271436631012299	Lrrk2	66725	leucine-rich repeat kinase 2	XLOC_011803
ENSMUST00000167977	938.184467489403	-0.284743821408143	0.138186712838939	-2.06057308664706	0.0393437865522183	0.271493024441213	Nfatc1	18018	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1	XLOC_016028
ENSMUST00000026699	6809.43097361638	0.178070875764731	0.08641480069332	2.0606525078579	0.0393362035319712	0.271493024441213	Mkln1	27418	muskelin 1, intracellular mediator containing kelch motifs	XLOC_027130
ENSMUST00000183330	668.546962244928	-0.298453208635671	0.144818046336916	-2.06088409687095	0.0393140988384647	0.271493024441213	Sipa1l3	74206	signal-induced proliferation-associated 1 like 3	XLOC_030976
ENSMUST00000126626	130.462318172777	0.495312940620761	0.240636357268432	2.05834623763123	0.0395569086296346	0.272831940746191	Bai3	210933	brain-specific angiogenesis inhibitor 3	XLOC_001411
ENSMUST00000072646	757.747917181151	-0.379229471491992	0.18429482563812	-2.0577326041516	0.0396158087644977	0.273020592508716	Exoc3l4	74190	exocyst complex component 3-like 4	XLOC_007520
ENSMUST00000117964	2644.09114112873	0.307009768792886	0.149203115232349	2.05766326202231	0.0396224693067719	0.273020592508716	NA	NA	NA	XLOC_019507
ENSMUST00000016553	1237.88474595641	0.192620229545476	0.0936376948396648	2.05708000261324	0.0396785309422684	0.273275125636606	Nkap	67050	NFKB activating protein	XLOC_036432
ENSMUST00000152611	226.932207229499	0.434784411542552	0.211383428055229	2.05685192799956	0.039700471283147	0.273294525581625	Nek8	140859	NIMA (never in mitosis gene a)-related expressed kinase 8	XLOC_006268
ENSMUST00000102697	2460.88061200552	-0.259407191894243	0.126145483440004	-2.05641284031876	0.0397427396684013	0.273453775927358	Flcn	216805	folliculin	XLOC_005972
ENSMUST00000010192	861.736321098721	-0.299234470843066	0.145605254036371	-2.05510764582931	0.0398686085987949	0.274187817846669	Ifrd2	15983	interferon-related developmental regulator 2	XLOC_034714
ENSMUST00000105525	634.487792518262	0.394604474894669	0.192165525583059	2.05346132558054	0.0400278568895095	0.275150602601241	Ahi1	52906	Abelson helper integration site 1	XLOC_002621
ENSMUST00000061458	93.5842444446392	0.53696015217694	0.261629900915884	2.05236538445036	0.0401341659949191	0.275735212170865	BC030307	103220	cDNA sequence BC030307	XLOC_003061
ENSMUST00000031249	1078.40077489504	0.424550806015693	0.206918842853582	2.05177450328248	0.04019158228684	0.275735212170865	Sparcl1	13602	SPARC-like 1	XLOC_026535
ENSMUST00000069789	130.400516157604	0.749554664701414	0.365285689677219	2.05196832474809	0.0401727408608167	0.275735212170865	Lep	16846	leptin	XLOC_027088
ENSMUST00000110053	8384.15890552389	-0.295368277080648	0.143970313606377	-2.05159153774021	0.0402093752826312	0.275735212170865	Use1	67023	unconventional SNARE in the ER 1 homolog (S. cerevisiae)	XLOC_032783
ENSMUST00000037478	66.7177702954987	-0.681402627054376	0.332073427597316	-2.05196372376013	0.0401731880370161	0.275735212170865	Slc18a1	110877	solute carrier family 18 (vesicular monoamine), member 1	XLOC_033490
ENSMUST00000166426	4604.92022796727	-0.187658976913514	0.09149387714729	-2.05105502974165	0.0402615880238292	0.275960841462131	Bag6	224727	BCL2-associated athanogene 6	XLOC_014051
ENSMUST00000098696	2471.34715806084	0.27637751019436	0.134796902809744	2.05032537419979	0.0403326900709519	0.276315663376785	Psd3	234353	pleckstrin and Sec7 domain containing 3	XLOC_033485
ENSMUST00000100731	515.61492157725	-0.426763483608815	0.208201717342133	-2.04975967084616	0.0403878888783864	0.276561245788701	Setd1b	208043	SET domain containing 1B	XLOC_025776
ENSMUST00000156291	282.379320855041	-0.389090383310463	0.189909161600886	-2.04882365879839	0.0404793614303131	0.277054863122895	Fen1	14156	flap structure specific endonuclease 1	XLOC_016691
ENSMUST00000170957	2123.10459996495	0.193342379868774	0.0943998669647075	2.04812131717365	0.0405481136399782	0.277127255872275	Ggps1	14593	geranylgeranyl diphosphate synthase 1	XLOC_009023
ENSMUST00000099486	290.996146763879	-0.345435993864728	0.168655871179999	-2.04817058219135	0.0405432878619024	0.277127255872275	Lcmt2	329504	leucine carboxyl methyltransferase 2	XLOC_019939
ENSMUST00000028881	523.160730774346	-0.61681737607187	0.301104314110635	-2.04851723195581	0.0405093453852563	0.277127255872275	Il1b	16176	interleukin 1 beta	XLOC_020026
ENSMUST00000102505	23526.5114460781	-0.24100056000038	0.117701247135875	-2.04756165176541	0.0406029701263439	0.2772493971723	Myo1c	17913	myosin IC	XLOC_004820
ENSMUST00000126691	4023.68658786134	-0.265883403577681	0.129854848013023	-2.04754314256342	0.0406047854091122	0.2772493971723	Krtcap2	66059	keratinocyte associated protein 2	XLOC_020921
ENSMUST00000121977	191.5948064246	-0.475222707143805	0.23231286902141	-2.04561507567628	0.0407942570352857	0.278144430959575	NA	NA	NA	XLOC_004476
ENSMUST00000022197	2392.39172024952	0.219708105744982	0.10739411747245	2.04581136207339	0.0407749337247295	0.278144430959575	Scamp1	107767	secretory carrier membrane protein 1	XLOC_009562
ENSMUST00000097566	6059.03239354607	-0.304943983996379	0.149045513384089	-2.0459789568475	0.0407584410857948	0.278144430959575	Synpo	104027	synaptopodin	XLOC_015926
ENSMUST00000149241	8327.27937703559	0.186589465462464	0.0912351237094478	2.0451494761676	0.0408401237731893	0.278324372361778	Mcam	84004	melanoma cell adhesion molecule	XLOC_034204
ENSMUST00000183146	294.891631111241	-0.317444741516067	0.155290134157698	-2.04420418101835	0.0409333803239097	0.278826948622018	Rnf113a2	66381	ring finger protein 113A2	XLOC_007279
ENSMUST00000018478	1452.10032563648	-0.262157933160481	0.128279618191357	-2.04364447647025	0.0409886820659595	0.279070631445749	Ksr1	16706	kinase suppressor of ras 1	XLOC_006289
ENSMUST00000126833	2309.98208709476	-0.187451139933498	0.0917439727697531	-2.04319841701141	0.0410328003953306	0.279208363411709	Smpd2	20598	sphingomyelin phosphodiesterase 2, neutral	XLOC_003510
